ARRIVAL DATE,HS CODE,HS CODE DESCRIPTION,IMPORTER NAME,IMPORTER ADDRESS,CITY STATE,TEL,FAX,E-MAIL,WEB,EXPORTER NAME,EXPORTER ADDRESS,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,NET WEIGHT,NET WEIGHT UNIT,GROSS WEIGHT,GROSS WEIGHT UNIT,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS,NUMBER OF PACKAGES,PACKAGES UNIT,INCOTERMS,PLACE OF DELIVERY,BRAND NAME,MANUFACTORING COMPANY,PORT OF ARRIVAL,PORT OF DEPARTURE,NOTIFY PARTY,NOTIFY ADDRESS,VOLUME,VOLUME UNIT,PREPORT,SHIPPER COUNTRY,US STATE,US PORT2,FINAL US PORT,FINAL FOREIGN PORT,FINAL COUNTRY,CONTAINER COUNT,TOTAL TEUS,REQUIRES_MANUAL_VERIFICATION,test_quantity_final,Auto_Data_Quality_index,Test_Type,IMPORT_VALUE_CIF_USD,VOLUME1_PCE,VOLUME2_BOX,PER_PCE_GROSS_WEIGHT,PER_BOX_GROSS_WEIGHT,PER_PCE_NET_WEIGHT,PER_BOX_NET_WEIGHT,PER_PCE_UNIT_PRICE,PER_BOX_UNIT_PRICE,EQUAL_VOLUMES,PCE_NET_WEIGHT_CHECK,PCE_GROSS_WEIGHT_CHECK,BOX_NET_WEIGHT_CHECK,BOX_GROSS_WEIGHT_CHECK,PCE_PRICE_CHECK,BOX_PRICE_CHECK,PCE_COUNT_IGNORE,BOX_COUNT_IGNORE,QUANTITY_UNIT_FINAL,product_match,MATCH_PERCENT,MRL_CHECK,DQI_FINAL,UNIQUE_ID_PULL,ADP- Indicative purchase pricing (per test),"Global Fund- Reference price per test EXW, USD",Consolidated price per test (Global Fund- Reference price per test + ADP- Indicative purchase pricing (per test),UNIT_PRICE_MATCH,Reference detail,REFERENCE_DETAIL_MATCH
2021-02-13 03:00:00,38220090,Lain-lain,PT. INTERSKALA MEDIKA INDONESIA,"GREEN SEDAYU BIZ PARK BLOK DM 9/62, JALAN DAAN MOGOT KM.18, KEL. KALID",ID - Indonesia,.,.,.,.,"ANHUI DEEPBLUE MEDICAL TECHNOLOGY CO.,LT",ADD:1#. D ZONE FOUR FLOOR. PEARL  INDUSTRIAL PARK,China,0.0,492812.0,USD,3623.0,Kg.,3926.0,Kg.,250000.0,PCE,DEEPBLUE COVID-19 (SARS-COV-2) ANTIGEN TEST KIT (COLLOIDAL GOLD),200,CT,0,0,0,0,SOEKARNO-HATTA (U),SHANGHAI,CI502,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,492812.0,250000.0,250000.0,0.015704,0.015704,0.014492,0.014492,1.971248,1.971248,1,1.0,1.0,1.0,1.0,1.0,1.0,3,0,PCE,nan,0.0,0,75,,,,,,nan,0
2021-02-11 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT MITRASAMAYA SEJATI,"RUKAN KENCAN NIAGA BLOK D1 NO.2J ,MERUYA UTARA ,KEMBANGAN,JAKARTA BARA",ID - Indonesia,.,.,.,.,INTEC PRODUCTS INC.(XIAMEN),"332 XINGUANG ROAD,,XINYANG INDUSTRIAL AREA,HAICANG",China,0.0,2894.2,USD,35.16,Kg.,1338.0,Kg.,30.0,KT,RAPID SARS-COV-2 ANTIBODY (IGM/IGG) TEST,0,CT,0,0,0,0,SOEKARNO-HATTA (U),SHENZHEN PT,CHINA EASTERN AIR,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,Keyword found but no value,SARS-CoV-2 Antibody Rapid Diagnostic Tests,2894.2,30.0,30.0,44.6,44.6,1.172,1.172,96.47333333333333,96.47333333333333,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,SMART DIAGNOSTIC SARSCOV2 ANTIBODY IGMIGG RAPID TEST,0.7586206896551724,1,25,879.0,,,,,nan,0
2021-02-11 03:00:00,38220090,Lain-lain,CHANGSHIN REKSA JAYA,"JL. RAYA LELES, KP. KARANGMEKAR, RT.02/RW.08. DESA CIBURIAL, KEC. LELES, KAB. GARUT, JAWA BARAT",ID - Indonesia,.,.,.,.,BUKYUNG MEDITECH CORPORATION,22 SASANG RO 394BEONGIL SASANG GU BUSAN INCHEON KOREAN REPUBLIC KOREA,South Korea,0.0,750.0,USD,9.5,Kg.,10.8,Kg.,500.0,PCE,GENBODY COVID-19 AG CAT NO. COVAG025,1,PK,0,0,0,0,SOEKARNO-HATTA (U),INCHEON,TH,0,0,0.0,0.0,North Korea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,No Keyword present,SARS-CoV-2 Antigen Rapid Diagnostic Tests,750.0,500.0,500.0,0.0216,0.0216,0.019,0.019,1.5,1.5,1,1.0,1.0,1.0,1.0,1.0,1.0,3,0,PCE,nan,0.0,0,75,,,,,,nan,0
2021-02-11 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. BINTANG CEMERLANG,ITC CEMPAKA MAS GROSIR LT.4 BLOK K NO.898 JL. LETJEN SUPRAPTO,ID - Indonesia,.,.,.,.,"XIAMEN JIQING BIOMEDICAL TECHNOLOGY CO.,","LTD. ADDRESS : UNIT 03, LEVEL 3, BUILDING 2,",China,0.0,5520.0,USD,104.0,Kg.,104.0,Kg.,4800.0,PCE,NOVEL CORONAVIRUS COVID-19 ANTIGEN TEST KIT (COLLOIDAL GOLD METHOD),10,PK,0,0,0,0,SOEKARNO-HATTA (U),SHENZHEN,CK,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,5520.0,4800.0,4800.0,0.021666666666666667,0.021666666666666667,0.021666666666666667,0.021666666666666667,1.15,1.15,1,1.0,1.0,1.0,1.0,1.0,1.0,3,0,PCE,2019NCOV NEW CORONAVIRUS ANTIGEN TEST COLLOIDAL GOLD,0.7586206896551724,1,100,1096.0,,,,,nan,0
2021-02-11 03:00:00,38220020,"Kertas karton, gumpalan selulosa dan jaringan dari serat selulosa diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. PRATAMINDO MITRA RIZKY,"PERUM BOGORAMI INDAH REGENCY, JL. BULAK SETRO INDAH II BLOK B NO.51-52",ID - Indonesia,.,.,.,.,BIOSCIENCE (TIANJIN) DIAGNOSTIC TECH.,"NO.14, INTERNATIONAL MEDICAL DEVICE PARK, DONGLI",China,0.0,200000.0,USD,1890.5,Kg.,2064.0,Kg.,156600.0,PCE,NOVEL CORONAVIRUS (2019-NCOV) ANTIGEN RAPID TEST,95,CT,0,0,0,0,SOEKARNO-HATTA (U),BEIJING,BR,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,200000.0,156600.0,156600.0,0.01318007662835249,0.01318007662835249,0.012072158365261813,0.012072158365261813,1.277139208173691,1.277139208173691,1,1.0,1.0,1.0,1.0,1.0,1.0,3,0,PCE,BIOSCIENCE TIANJIN NOVEL CORONAVIRUS 2019NCOV ANTIGEN RAPID TEST,0.8256880733944955,1,100,97.0,,,,,nan,0
2021-02-11 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. BINTANG CEMERLANG,ITC CEMPAKA MAS GROSIR LT.4 BLOK K NO.898 JL. LETJEN SUPRAPTO,ID - Indonesia,.,.,.,.,"XIAMEN JIQING BIOMEDICAL TECHNOLOGY CO.,","LTD. ADDRESS : UNIT 03, LEVEL 3, BUILDING 2,",China,0.0,4968.0,USD,93.0,Kg.,93.0,Kg.,4320.0,PCE,NOVEL CORONAVIRUS COVID-19 ANTIGEN TEST KIT (COLLOIDAL GOLD METHOD),9,PK,0,0,0,0,SOEKARNO-HATTA (U),SHENZHEN,CK,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,4968.0,4320.0,4320.0,0.021527777777777778,0.021527777777777778,0.021527777777777778,0.021527777777777778,1.15,1.15,1,1.0,1.0,1.0,1.0,1.0,1.0,3,0,PCE,2019NCOV NEW CORONAVIRUS ANTIGEN TEST COLLOIDAL GOLD,0.7586206896551724,1,100,1096.0,,,,,nan,0
2021-02-10 03:00:00,38220090,Lain-lain,PT. SETIA ANUGRAH MEDIKA,JALAN MITRA SUNTER BOULEVARD B/39  YOS SUDARSOKAV 89 KEL SUNTER,ID - Indonesia,.,.,.,.,"SHENZEN YHLO BIOTECH CO., LTD",BUILDING 1 YHLO BIOPAK BAOLONG 2ND ROAD BAOLONG,China,0.0,87556.1,USD,1075.0,Kg.,1075.0,Kg.,50000.0,NIU,GLINE-2019-NCOV AG,0,PK,0,0,0,0,SOEKARNO-HATTA (U),HONG KONG,GARUDA INDONESIA,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,No Keyword present,SARS-CoV-2 Antigen Rapid Diagnostic Tests,87556.1,50000.0,50000.0,0.0215,0.0215,0.0215,0.0215,1.751122,1.751122,1,1.0,1.0,1.0,1.0,1.0,1.0,3,0,PCE,GLINE2019NCOV AG,1.0,1,100,311.0,,,,,nan,0
2021-02-10 03:00:00,38220090,Lain-lain,PT. LANIROS DIAN PHARMA,"GEDUNG SATRIO TOWER LT.22, JL. PROF.DR.SATRIO KAV. C4, KEL.KEC.KOTA AD",ID - Indonesia,.,.,.,.,"ACRO BIOTECH, INC","9500 7TH ST, UNIT M, RANCHO CUCAMONGA, CA 91730",United States,0.0,208619.0,USD,1418.75,Kg.,1563.0,Kg.,100000.0,PCE,"JUSCHEK COVID-19 ANTIGEN RAPID TEST,20T/KIT (NASOPHARYNGEAL SWAB)",0,CT,0,0,0,0,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,JAPAN AIRLINES,0,0,0.0,0.0,United States,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20.0,Keyword and Value both are present,SARS-CoV-2 Antigen Rapid Diagnostic Tests,208619.0,100000.0,2000000.0,0.01563,0.0007815,0.0141875,0.000709375,2.08619,0.1043095,0,1.0,1.0,0.0,0.0,1.0,0.0,3,0,PCE,JUSCHEK COVID19 ANTIGEN RAPID TEST NASOPHARYNGEAL SWAB,0.9473684210526315,1,100,828.0,,,,,nan,0
2021-02-10 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. BIOTEK INTI KORPORINDO,"JL. GAJAH MADA NO. 3-5, KOMPLEK DUTA MERLIN BLOK D11-13, JAKARTA PUSAT",ID - Indonesia,.,.,.,.,RAPIGEN INC.,"3~F4,16 LS-RO,91 BEON-GIL,DONGAN-GU,ANYANG-SI,GYEO",South Korea,0.0,53260.2,USD,234.0,Kg.,261.0,Kg.,16000.0,PCE,BIOCREDIT COVID-19 AG -,20,CT,0,0,0,0,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,GARUDA INDONESIA,0,0,0.0,0.0,North Korea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,No Keyword present,SARS-CoV-2 Antigen Rapid Diagnostic Tests,53260.2,16000.0,16000.0,0.0163125,0.0163125,0.014625,0.014625,3.3287625,3.3287625,1,1.0,1.0,1.0,1.0,1.0,1.0,3,0,PCE,BIOCREDIT COVID19 AG TEST NASAL,0.8076923076923077,1,100,89.0,,,,,nan,0
2021-02-10 03:00:00,38220090,Lain-lain,PT. RAFA TOPAZ UTAMA,JL.RADIN INTEN II TAMAN BUARAN INDAH I BLOK U NO.242 RT.006  RW.014 KL,ID - Indonesia,.,.,.,.,LIFOTRONIC TECHNOLOGY (HONG KONG) LIMITE,"19H, MAXGRAND PLAZA NO.3 TAI YAU STREET SAN PO KON",Hong Kong,0.0,53128.9,USD,538.07,Kg.,5359.0,Kg.,500.0,PCE,SARS-COV-2 IGG (ELECTROCHEMILUMINESCENCE,0,PK,0,0,0,0,SOEKARNO-HATTA (U),HONG KONG,GARUDA INDONESIA,0,0,0.0,0.0,Hong Kong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,No Keyword present,SARS-CoV-2 Antibody Rapid Diagnostic Tests,53128.9,500.0,500.0,10.718,10.718,1.07614,1.07614,106.2578,106.2578,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
